S_Name	S_1	S_10	S_11	S_12	S_13	S_14	S_15	S_16	S_17	S_18	S_19	S_2	S_20	S_21	S_22	S_23	S_24	S_25	S_26	S_27	S_28	S_29	S_30	S_31	S_32	S_33	S_34	S_35	S_36	S_37	S_38	S_39	S_4	S_40	S_41	S_42	S_43	S_44	S_45	S_46	S_47	S_48	S_49	S_5	S_50	S_51	S_52	S_53	S_54	S_55	S_56	S_57	S_58	S_59	S_60	S_61	S_62	S_63	S_64	S_65	S_66	S_67	S_68	S_69	S_7	S_70	S_71	S_72	S_8
ASV10668	0	0	0	0	0	0	25	0	0	24	23	0	31	20	16	36	39	30	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	16	25	46	17	30	37	19	42	47	44	0	26	0	0	41	0	0	0	0	0	0
ASV10675	0	6	0	0	16	0	0	0	0	0	0	0	13	6	0	0	7	0	10	0	10	24	16	14	22	23	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	56	26	13	17	48	0	23	22	12	29	42	36	45	24	37	61	0	38	45	62	0
ASV10689	0	54	38	62	149	31	77	141	47	79	62	0	0	42	73	0	149	70	0	181	0	8	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	13	0	132	0	55	97	0	39	70	124	76	131	49	55	0	67	59	0	97	91	45	8	0	0	0	0	9	0	0	0	0	0
ASV10692	0	0	17	40	45	32	41	0	21	70	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	7	0	0	0	0	0	0	0	39	35	0	0	22	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
ASV10693	0	0	0	0	0	0	0	0	0	0	15	0	56	15	8	126	51	98	108	62	61	86	102	83	200	202	158	138	246	0	0	0	0	0	0	0	0	0	0	50	0	0	28	0	0	40	51	0	29	73	179	0	93	41	0	124	40	19	51	85	293	54	117	194	29	108	178	311	0
ASV10712	0	5	0	0	0	0	0	10	4	5	0	0	12	0	0	16	0	17	0	16	0	0	0	0	0	6	0	0	0	0	8	0	0	0	4	0	0	5	0	0	0	0	0	0	0	0	10	6	0	18	10	0	0	12	12	0	7	0	0	0	0	0	0	0	0	0	0	0	0
ASV10717	0	26	0	0	58	39	30	0	0	0	0	0	22	0	0	0	0	33	44	51	26	0	0	0	0	26	0	0	0	54	56	0	54	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	24	0	0	0	0	0	0
ASV10729	0	0	0	0	0	0	0	26	0	0	0	0	42	32	0	35	42	53	47	64	0	36	42	0	35	0	0	0	22	50	0	0	0	0	0	0	0	0	0	0	0	30	27	0	15	53	46	0	53	61	0	64	90	30	67	34	43	29	32	46	53	38	70	50	0	34	39	44	0
ASV10733	0	0	0	0	12	0	9	0	0	0	0	0	0	0	0	0	16	12	0	10	0	0	11	13	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	10	0	16	16	12	30	22	0	0	0	0	16	18	0	17	28	24	0	0	21	15	0
ASV10735	0	0	0	0	0	0	0	0	0	0	11	0	23	10	16	25	0	35	24	15	12	14	22	21	23	0	23	0	30	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	33	20	35	25	7	19	30	0	21	0	14	28	13	0	14	0	38	16	41	0
ASV10740	0	0	0	0	0	11	0	25	11	0	5	0	0	2	0	0	3	18	0	24	0	0	0	4	0	0	3	0	0	6	5	0	0	5	0	0	11	0	0	0	0	0	0	11	11	0	14	0	0	0	9	0	0	0	8	0	6	0	0	0	0	0	0	0	0	0	14	5	13
ASV10756	0	0	0	0	0	0	8	9	0	0	0	0	0	0	7	0	0	6	0	11	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	8	12	23	0	12	11	3	0	0	0	0	0	0	0	0	2	0	0	5	8	11	0	0
ASV10782	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	6	0	15	0	13	15	0	13	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	28	0	0	0	17	0	0	0	0	18	0	0	0	17	20	0	0	30	0	46	12	34	0
ASV10794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	47	0	44	43	0	0	0	0	42	67	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	25	57	23	37	0	0	0	0	71	35	0
ASV10795	0	59	26	53	47	41	65	102	85	152	45	19	43	35	11	17	48	0	0	0	0	0	0	0	0	0	30	0	0	0	35	31	19	40	21	26	47	50	49	40	54	25	0	20	91	40	41	23	107	0	0	29	0	0	40	44	53	74	0	0	0	0	41	0	0	0	0	0	20
ASV10797	24	0	17	22	0	30	20	36	40	42	51	38	23	34	21	30	28	0	0	15	0	0	0	0	0	0	0	0	0	81	64	51	43	83	41	82	68	26	39	26	17	29	15	19	47	9	19	22	21	20	37	20	17	0	22	35	29	31	0	0	0	0	0	0	45	0	0	19	10
ASV10808	0	26	58	0	38	0	0	44	0	18	0	0	0	37	69	25	17	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	10	0	0	0	15	0	0	27	13	24	36	0	43	0	0	18	0	0	0	0	0	0	0	0	0	0	0
ASV10822	0	0	0	0	0	0	0	0	0	0	27	0	21	0	0	29	0	23	31	39	34	0	0	24	0	38	18	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	26	27	52	41	0	12	0	17	0	0	0	43	37	48	0	0	36	41	0
ASV10824	0	0	11	0	22	0	19	0	0	0	17	0	20	0	0	0	25	0	0	16	0	21	0	16	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	40	18	40	38	0	0	39	0	0	34	59	35	29	28	32	27	27	0	21	29	20	28	0	21	0	0	14	0	45	0
ASV10825	0	37	25	37	53	21	47	35	30	37	53	8	61	61	52	26	36	52	37	52	58	35	43	27	40	45	33	27	0	18	0	0	0	0	0	0	0	7	0	95	31	38	75	4	43	49	60	37	68	62	37	76	62	34	45	53	62	66	34	56	27	35	0	36	12	45	83	66	0
ASV10849	0	0	0	0	43	0	0	36	0	0	57	0	126	93	121	103	91	83	51	52	117	105	69	74	99	70	23	44	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	141	80	138	179	105	84	128	106	154	104	44	90	60	98	63	30	115	124	177	0
ASV10851	0	0	0	0	0	0	0	0	0	0	36	24	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	30	42	52	28	30	0	13	48	0	34	0	0	0	0	0	0	0	0	0	22	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	17
ASV10900	0	35	0	0	24	0	0	0	0	0	0	0	95	0	24	70	67	24	0	0	17	16	31	31	0	30	32	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	44	0	57	0	0	0	0	0	0	41	18	62	57	0	0	0	41	21	0
ASV10908	32	0	0	0	0	49	0	42	42	30	0	17	0	22	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	48	50	72	26	39	33	29	57	50	54	25	47	0	0	43	0	0	29	0	56	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	57
ASV10917	0	0	0	0	0	0	0	0	0	0	41	0	0	0	36	59	26	0	0	23	0	0	0	22	30	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	42	48	0	0	0	32	21	0	0	0	0	49	0	0	0	0	0
ASV10928	17	33	45	41	53	0	49	33	38	0	86	0	85	70	33	68	66	36	52	58	38	20	46	18	0	24	25	33	30	36	21	0	44	0	0	0	20	41	31	40	36	0	37	25	39	60	32	0	52	31	38	63	47	78	64	47	31	82	38	42	23	44	97	14	33	27	61	33	0
ASV10936	0	0	0	0	39	31	0	55	83	43	0	0	0	0	0	0	0	34	40	41	0	0	0	0	0	0	0	0	0	66	39	52	0	44	35	44	49	0	28	66	59	35	54	0	61	40	56	49	71	0	39	0	0	0	0	52	47	0	0	0	0	0	0	0	63	0	0	0	32
ASV10944	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	18	0	26	22	0	9	26	17	13	8	20	12	15	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	9	0	19	13	0	10	14	26	0	5	13	0	15	18	41	0
ASV10947	0	0	0	0	38	0	0	0	0	0	0	0	86	44	0	85	34	40	47	24	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	28	26	0	0	56	0	0	38	0	48	0	0	0	0	0	0	0	0	0	0	0
ASV10950	0	26	33	32	57	26	59	55	24	60	0	0	30	30	34	76	11	32	35	7	38	57	46	0	23	0	0	35	23	39	60	0	29	18	70	19	13	57	15	73	27	28	34	15	27	0	54	59	74	35	0	0	45	0	69	0	0	45	0	0	46	0	39	0	0	69	52	85	0
ASV10953	0	6	0	0	11	0	0	23	0	0	0	0	15	0	0	27	0	36	27	36	32	26	43	0	29	36	26	58	37	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	8	0	0	48	0	11	52	9	10	69	19	27	58	40	58	60	27	44	0	50	99	104	0
ASV10955	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	27	18	20	16	19	6	10	9	8	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	9	7	23	7	17	9	0	15	0	0	21	0	5	0	20	0
ASV10959	0	0	0	0	0	0	0	0	0	0	0	0	0	12	10	19	15	0	18	0	20	0	16	0	0	30	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	13	0	24	13	0	14	8	0	10	17	0	8	12	19	23	0
ASV10962	0	0	0	0	25	0	0	21	0	0	0	0	0	0	0	0	0	33	0	0	149	108	134	104	113	144	73	89	84	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	18	55	0	23	0	0	0	0	0	0	0	0	0	93	88	145	109	107	114	36	141	170	369	0
ASV10963	0	0	0	59	0	0	0	0	0	0	33	28	0	0	45	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	161	63	0	47	65	28	49	0	0	61	71	60	58	0	38	49	42	48	63	68	82	70	73	54	69	0	0	0	0	0	0	0	0	0	0	0	0	0	27
ASV10964	28	0	18	0	62	0	64	37	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	100	0	0	0	0	0	0	66	36	140	129	0	0	0	74	70	0	72	58	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10965	0	33	20	17	21	21	0	0	0	0	0	0	0	0	17	17	0	20	16	0	43	41	46	44	49	37	28	28	32	26	52	0	0	0	31	0	0	22	0	56	25	0	51	0	0	37	54	70	40	0	0	45	38	0	31	27	12	24	80	65	101	78	48	103	0	83	124	224	0
ASV10975	0	0	0	0	3	0	0	0	15	8	0	0	0	5	3	0	0	0	0	12	5	4	6	0	0	0	0	11	0	10	8	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	8	0	0	9	0	14	0	0	8	17	9	0	6
ASV110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	18	0	33	57	74	40	58	40	66	66	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	10	86	0	0	0	0	0	40	65	93	102	57	96	22	113	48	27	0
ASV11003	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	30	45	0	0	22	0	0	0	0	0	0	0	0	0	27	0	0	0	22	0	0	68	43	25	59	35	33	43	0	0	0	0
ASV11017	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	79	0	0	0	0	0	80	0	0	0	0	0	0	66	48	0	19	0	55	47	70	40	0	61	0	0	0	0	66	0
ASV11042	0	6	5	6	0	5	0	0	0	0	0	0	0	0	0	12	8	14	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	6	8	0	0	0	0	21	19	36	0	6	7	10	17	14	11	43	13	0	15	15	0	0	20	0	14	0	0	11	12	14	0	0	0	0
ASV11090	14	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	36	67	22	0	39	52	24	0	24	45	25	26	0	0	0	39	0	19	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	26
ASV11114	0	0	0	21	25	33	0	0	0	0	42	0	0	0	0	0	0	0	0	0	23	33	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	49	59	0	60	0	54	58	0	40	42	55	50	32	0	0	27	0	0	0	0	57	45	0	39	0	0	0	0	0	0
ASV11122	0	25	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	12	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	19	41	40	0	31	0	0	0	0	0	37	46	0	23	0	0	33	19	0	0
ASV11138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	17	0	11	10	0	11	0	0	11	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	20	0	16	11	9	18	24	12	0	26	14	0	0
ASV11172	0	0	0	0	0	0	0	0	0	0	0	0	26	20	0	0	0	19	37	0	0	0	0	0	15	0	0	20	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	29	26	0	0	0	0	21	0	0	0	0	0	33	26	34	41	0	0	0	0	0	0	0	0	0
ASV11185	0	16	0	0	0	0	0	38	19	0	30	24	0	0	0	0	25	0	43	0	0	0	0	0	0	0	0	0	57	55	0	0	0	41	43	0	0	0	0	46	0	0	0	0	45	25	34	0	40	49	40	0	0	0	41	49	0	0	0	0	0	0	44	0	51	0	40	0	0
ASV11189	14	0	0	15	0	0	0	0	0	0	0	0	0	15	49	0	0	26	0	0	0	0	0	0	0	0	0	0	0	30	29	26	32	39	21	0	24	45	0	28	42	0	0	0	0	23	0	28	0	21	13	35	60	38	38	0	53	0	0	0	0	0	0	0	0	0	0	0	0
ASV11200	10	0	0	0	0	0	0	0	0	0	0	13	0	0	8	7	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	17	12	18	17	0	35	0	25	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	23
ASV11212	0	0	0	0	0	0	0	0	11	7	9	0	6	0	0	11	11	8	14	15	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	8	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	15	6	0	0	6	0	0	0	0	0	0	0	0	0
ASV11232	0	0	0	0	0	0	0	9	12	4	21	0	18	8	0	0	15	29	18	26	0	17	18	0	0	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	23	11	0	16	0	0	24	0	0	23	0	0	0
ASV11258	20	0	0	0	0	32	0	0	0	28	37	63	0	24	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	11	48	27	0	20	0	35	15	0	21	19	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
ASV11263	0	63	0	64	0	0	0	0	0	0	0	0	49	0	0	0	57	28	73	0	31	0	34	0	40	0	0	26	41	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	29	37	0	39	0	20	0	0	0	0	0	0	0	0	0	32	0	43	0	0	0	0	23	0
ASV11268	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	16	0	19	14	11	0	39	40	18	26	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	18	0	0	12	0	23	0	0	0	31	0	0
ASV11270	0	0	25	53	0	26	29	61	41	45	0	20	25	35	45	0	0	41	56	38	0	0	0	0	0	0	0	0	0	15	17	0	0	0	0	0	19	21	0	21	0	0	18	0	0	0	26	39	31	0	0	22	0	0	35	0	0	24	0	0	0	0	0	0	0	0	0	0	23
ASV11280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	15	33	23	17	9	20	0	8	0	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	14	10	0	15	0	13	0	23	0
ASV11283	0	14	9	9	0	12	0	0	13	0	0	0	12	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	5	0	0	12	0	0	0	12	0	7	9	13	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV11296	0	0	0	36	0	18	0	26	27	0	0	26	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	48	0	38	0	55	0	0	82	34	26	39	24	25	45	0	0	38	55	0	58	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
ASV11311	0	0	0	0	44	0	0	0	0	0	55	0	77	0	62	54	51	37	91	71	54	53	44	57	56	57	44	53	68	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	13	0	46	0	0	0	0	0	33	37	53	23	29	43	44	47	42	0	60	39	57	0
ASV11315	0	0	0	0	0	49	0	0	39	33	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	32	0	22	0	20	0	45	26	0	46	0	0	0	34	0	0	27	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV11317	31	0	45	0	23	0	24	38	0	0	0	0	0	24	0	0	0	0	0	51	0	0	0	33	0	0	0	40	32	28	0	0	26	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	66	0	0	0	0	0	0	0	0	28	47	0	0	0	0	0	37	142	0	0	41
ASV11331	0	0	0	0	0	0	0	16	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	7	6	0	0	0	0	0	10	0	34	14	24	0	0	28	0	22	0	17	10	30	65	0	0	33	18	0	15	0	0	0	0	0	0	0	0	0	0	0
ASV11332	0	0	0	0	11	6	5	0	0	12	0	0	0	0	11	0	0	28	0	31	0	9	14	14	19	14	37	36	49	0	0	0	0	0	0	0	0	0	0	38	15	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	21	40	48	27	45	35	0	37	29	60	0
ASV11347	10	0	6	0	5	7	6	8	15	13	0	8	0	0	0	0	0	0	0	0	6	7	8	0	0	0	0	5	0	20	13	14	8	0	0	15	0	18	0	12	0	0	0	7	16	0	0	15	18	0	0	0	0	6	0	0	0	0	6	20	9	12	6	17	9	16	0	0	0
ASV11349	0	36	40	33	20	15	0	35	0	39	25	0	32	25	0	14	17	36	40	0	20	21	22	14	15	13	31	57	32	0	0	0	0	0	0	0	0	0	0	32	19	0	48	0	26	57	41	22	33	37	25	0	24	13	31	48	41	29	23	0	29	24	38	43	0	68	23	0	0
ASV11350	0	0	0	0	0	0	0	32	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	38	0	22	21	32	23	0	41	25	39	0	13	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	12
ASV11374	0	19	36	34	15	6	5	22	13	20	17	0	0	8	0	8	6	11	0	0	15	0	18	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	9	7	8	0	0	4	0	0	0	0	25	0	0	0	0	0	10	0	0	12	0	0	0	0	16	0	0	0	0	0
ASV11428	0	0	0	0	0	0	0	10	7	6	10	0	0	0	0	0	15	7	20	10	0	0	3	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	18	0	0	0	0	9	0	0	0	7	0	0	0
ASV11436	0	0	0	3	0	4	0	11	0	0	7	0	0	7	3	0	0	0	13	0	0	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	5	6	3	6	0	0	0	0	0	0	0	13	0	0	16	0	2	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
ASV11462	0	16	16	20	0	0	0	36	0	36	0	0	28	0	0	0	0	0	64	48	0	21	26	0	10	0	31	24	43	0	0	40	0	0	25	0	0	0	0	45	29	10	0	0	22	0	22	15	0	0	0	53	0	0	41	21	0	0	37	40	31	0	22	22	17	32	0	0	21
ASV11492	0	0	0	0	0	12	0	18	12	0	0	0	0	30	27	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	35	0	0	30	60	30	43	20	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0
ASV115	0	38	0	0	42	0	0	24	0	0	0	0	0	0	0	0	0	27	0	0	38	34	49	19	34	0	20	17	29	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	25	38	0	0	0	28	0	0	51	0	0	0	0	0	34	32	27	44	43	48	0	37	21	42	0
ASV11500	0	0	0	0	0	0	8	0	0	0	0	0	0	0	5	0	0	0	6	0	0	0	0	0	0	0	5	6	12	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	8	0	0	0	0	27	4	0	0	0	0	0	0	4	10	0	10	0	0	0	0	10	0	5	0
ASV11501	0	8	13	0	0	0	0	0	0	0	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	9	11	5	8	12	23	14	10	7	0	0	0	0	0	0	28	0	12	0	0	0	0	0	0	16	11	6	15	0	0	0	0	0	0	0	0	0	0	0
ASV11503	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	5	10	16	14	0	5	0	12	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	11	9	0	0	0	0	0	9	0	0	11	0	0	0	14	0	0	0
ASV11512	0	0	0	0	15	0	0	0	0	0	0	0	33	0	0	20	18	30	27	23	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	28	0	15	19	0	0	0	12	14	0	0	0	0	0	0	0	24	0	0	0
ASV11516	0	22	0	12	0	11	0	13	27	0	0	0	28	26	19	12	10	14	23	16	8	19	18	9	0	0	19	18	17	0	0	0	0	0	0	0	0	12	6	12	0	0	10	0	0	0	0	0	32	25	29	0	0	31	6	34	0	0	14	30	0	11	20	8	0	26	0	11	0
ASV11519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	0	0	7	6	8	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	7	0	0	8	17	10	21	13	0	0	0	25	0	0	0
ASV11547	0	4	0	0	0	0	0	0	6	0	7	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	5	0	0	6	12	0	0	0	0	0	0	9	10	0	18	0	0	0	0	9	12	0	10	22	0	11	0	0	0	9	0	0	0	0	8	0	6	0	0
ASV11611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	43	74	0	43	50	0	76	0	55	0	0	0	52	0	0	53	38	61	43	0	0	45	0	55	53	0	0	0	0	0	0	0	0	0	0	0	0	0	35
ASV117	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	40	47	0	37	30	36	0	25	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	21	0	27	0	0	0	30	39	23	0	0	25	0	0	0	40	0
ASV11796	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	17	38	10	16	0	8	12	20	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	16	0	16	24	25	15	0	22	12	0	0
ASV118	0	0	0	0	0	0	0	0	0	0	49	0	24	34	30	29	46	28	36	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	28	31	52	45	40	41	36	29	0	26	17	0	0	0	0	0	22	0	30	0
ASV11881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	43	0	0	0	0	0	0	0	14	0	0	0	0	0	24	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	14	0	0	35	0	0	16	32	14	0	18	0	18	40	0	24	0
ASV11915	27	0	0	18	24	20	0	0	0	0	30	42	22	20	21	0	34	0	0	20	0	0	0	0	0	0	23	0	0	16	0	0	15	0	26	14	0	0	0	0	15	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
ASV11934	102	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	34	0	91	0	90	68	90	0	0	38	20	0	0	72	51	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124
ASV11935	0	0	0	44	0	31	0	58	61	0	31	0	42	26	0	0	33	0	71	47	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	90	47	0	0	0	0	0	0	39	56	0	0	31	0	0	33	0	0	77	50	48	0	25	0	0	0	0	0	50	53	22	0
ASV12001	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	25	42	0	0	50	0	0	0	35	51	55	42	37	38	0	0	0	46	26	38	32	56	34	0	0	0	0	0
ASV12045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	16	16	0	11	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	6	0	0	0	0	20	9	0	41	70	11	0	25	27	39	0
ASV12054	0	0	12	12	8	10	10	0	0	0	0	6	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	14	10	0	16	17	0	0	10	7	29	0	23	15	0	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
ASV12069	0	6	0	0	9	0	0	13	7	0	21	0	19	0	14	20	25	27	44	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	12	0	0	15	11	0	0	0	9	0	40	19	0	0	0	0	0	0	0	0	0	0	0	0
ASV12098	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	12	16	60	57	59	0	51	22	14	0	25	0	0	15	0	0	0	31	0	18	0	11	0	0	13	0	0	0	24	16	0	0	0	0	0	0	0	17	0	0	0	24
ASV12190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	10	0	0	7	11	19	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	16	17	20	17	25	0	11	13	48	0
ASV12191	0	5	0	12	0	0	9	15	15	11	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	10	0	9	0	0	0	0	0	0	0	0	0	0	47	12	21	39	0	19	19	32	41	57	0	0	26	0	0	13	0	9	21	18	17	11	0	0	11	11	6	24	17	0
